product_name,drug_varient,product_photo_url,product_url,final_price,original_price,offer,is_in_stock
SanNap Anti-Pollution Face Mask (N95),Mfr: DYEG,https://www.netmeds.com/images/product-v1/150x150/912970/sannap_anti_pollution_face_mask_n95_0_0.jpg,https://www.netmeds.com/non-prescriptions/sannap-anti-pollution-face-mask-n95-1s,Rs. 499.00,None,None,True
Dabur Honey 50 gm,Mfr: Dabur India Ltd,https://www.netmeds.com/images/product-v1/150x150/12729/dabur_honey_50_gm_0.jpg,https://www.netmeds.com/non-prescriptions/dabur-honey-50-gm,Rs. 37.00,None,None,True
Dabur Chyawanprash Awaleha 250 gm,Mfr: Dabur India Ltd,https://www.netmeds.com/images/product-v1/150x150/12748/dabur_chyawanprash_awaleha_250_gm_0.jpg,https://www.netmeds.com/non-prescriptions/dabur-chyawanprash-awaleha-250g,Rs. 99.00,None,None,True
Dabur Chyawanprakash Sugarfree 500 gm,Mfr: Dabur India Ltd,https://www.netmeds.com/images/product-v1/150x150/411206/dabur_chyawanprakash_sugarfree_500_gm_0.jpg,https://www.netmeds.com/non-prescriptions/dabur-chyawanprakash-sugarfree-powder-500gm,Rs. 210.00,None,None,True
Dettol pH Balanced Handwash Refill - Skincare 175 ml,Mfr: Reckitt Benckiser India Ltd,https://www.netmeds.com/images/product-v1/150x150/412368/dettol_ph_balanced_handwash_refill_skincare_175_ml_0.jpg,https://www.netmeds.com/non-prescriptions/dettol-skincare-ph-balanced-hand-wash-refill-175ml,Rs. 40.00,None,None,True
Dettol pH Balanced Handwash - Skincare 900 ml,Mfr: Reckitt Benckiser India Ltd,https://www.netmeds.com/images/product-v1/150x150/15124/dettol_ph_balanced_handwash_skincare_900_ml_0.jpg,https://www.netmeds.com/non-prescriptions/dettol-skincare-ph-balanced-handwash-900ml,Rs. 209.00,None,None,True
1Mile Disposable 3-Ply Face Mask - Green 100's,Mfr: 1 Mile Healthcare,https://www.netmeds.com/images/product-v1/150x150/851284/1mile_disposable_3_ply_face_mask_green_100_s_0.jpg,https://www.netmeds.com/non-prescriptions/1-mile-disposable-3-ply-face-mask-green-100-s,Rs. 525.00,None,None,True
1Mile Disposable 3-Ply Face Mask - White 100's,Mfr: 1 Mile Healthcare,https://www.netmeds.com/images/product-v1/150x150/851283/1mile_disposable_3_ply_face_mask_white_100_s_0.jpg,https://www.netmeds.com/non-prescriptions/1-mile-disposable-3-ply-face-mask-white-100-s,Rs. 525.00,None,None,True
Sahyog Wellness Hot Water Bottle/Bag - Blue,Mfr: Sahyog Wellness,https://www.netmeds.com/images/product-v1/150x150/902228/sahyog_wellness_hot_water_bottle_bag_blue_0_1.jpg,https://www.netmeds.com/non-prescriptions/sahyog-wellness-hot-water-bag-blue,Rs. 195.00,Rs. 300.00,35% OFF,True
Savlon Herbal Sensitive Hand Wash 200 ml,Mfr: Itc India Ltd,https://www.netmeds.com/images/product-v1/150x150/412697/savlon_herbal_sensitive_hand_wash_200_ml_0.jpg,https://www.netmeds.com/non-prescriptions/savlon-herbal-sensitive-hand-wash-200ml-free-savlon-hand-wash-refill-185ml,Rs. 95.00,None,None,True
Savlon Herbal Sensitive Hand Wash 750 ml,Mfr: Itc India Ltd,https://www.netmeds.com/images/product-v1/150x150/852577/savlon_herbal_sensitive_hand_wash_750_ml_0_1.jpg,https://www.netmeds.com/non-prescriptions/savlon-herbal-sensitive-hand-wash-750-ml,Rs. 169.00,None,None,True
Savlon Moisture Shield Hand Wash 750 ml,Mfr: Itc India Ltd,https://www.netmeds.com/images/product-v1/150x150/852578/savlon_moisture_shield_hand_wash_750_ml_0_2.jpg,https://www.netmeds.com/non-prescriptions/savlon-moisture-shield-hand-wash-750-ml,Rs. 169.00,None,None,True
Savlon Moisture Shield Hand Wash 200 ml,Mfr: Itc India Ltd,https://www.netmeds.com/images/product-v1/150x150/412632/savlon_moisture_shield_hand_wash_200_ml_0.jpg,https://www.netmeds.com/non-prescriptions/savlon-moisture-shield-hand-wash-200ml,Rs. 95.00,None,None,True
Sri Sri Tattva Chyawanprash Tonic 250 gm,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824337/sri_sri_tattva_chyawanprash_tonic_250_gm_0.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattva-chyawanprash-250gm,Rs. 104.50,Rs. 110.00,5% OFF,True
Sri Sri Tattva Chyawanprash Tonic 500 gm,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824338/sri_sri_tattva_chyawanprash_tonic_500_gm_0.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattva-chyawanprash-500gm,Rs. 204.25,Rs. 215.00,5% OFF,True
Sri Sri Tattva Chyawanprash Tonic 1 kg,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824339/sri_sri_tattva_chyawanprash_tonic_1_kg_0.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattva-chyawanprash-1kg,Rs. 389.50,Rs. 410.00,5% OFF,True
Dettol Disinfectant Liquid - Menthol Cool 200 ml,Mfr: Reckitt Benckiser India Ltd,https://www.netmeds.com/images/product-v1/150x150/412801/dettol_disinfectant_liquid_menthol_cool_200_ml_0.jpg,https://www.netmeds.com/non-prescriptions/dettol-disinfectant-menthol-cool-liquid-200ml,Rs. 93.10,Rs. 98.00,5% OFF,True
Dettol Soap - Original 125 gm,Mfr: Reckitt Benckiser India Ltd,https://www.netmeds.com/images/product-v1/150x150/410284/dettol_soap_original_125_gm_0.jpg,https://www.netmeds.com/non-prescriptions/dettol-original-soap-125gm,Rs. 47.50,Rs. 50.00,5% OFF,True
Dettol Liquid Handwash - Original 900 ml,Mfr: Reckitt Benckiser India Ltd,https://www.netmeds.com/images/product-v1/150x150/15122/dettol_liquid_handwash_original_900_ml_0.jpg,https://www.netmeds.com/non-prescriptions/dettol-original-liquid-hand-wash-900ml,Rs. 198.55,Rs. 209.00,5% OFF,True
Dettol Soap - Skincare with Moisturizers 75 gm,Mfr: Reckitt Benckiser India Ltd,https://www.netmeds.com/images/product-v1/150x150/15134/dettol_soap_skincare_with_moisturizers_75_gm_0.jpg,https://www.netmeds.com/non-prescriptions/dettol-skincare-with-moisturizers-soap-75gm,Rs. 28.50,Rs. 30.00,5% OFF,True
Sri Sri Tattva Tulasi 500 mg Tablet 60's,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824222/sri_sri_tattva_tulasi_500_mg_tablet_60_s_0.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattva-tulasi-tablet-500mg-tablet-60-s,Rs. 123.50,Rs. 130.00,5% OFF,True
Sri Sri Tattva Neem 300 mg Tablet 60's,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824216/sri_sri_tattva_neem_300_mg_tablet_60_s_0.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattva-neem-tablet-300mg-tablet-60-s,Rs. 123.50,Rs. 130.00,5% OFF,True
Sri Sri Tattva Flaxseed Oil Veg Capsule 30's,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824309/sri_sri_tattva_flaxseed_oil_veg_capsule_30_s_0.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattva-flaxseed-oil-veg-capsule-capsule-3x10,Rs. 199.75,Rs. 235.00,15% OFF,True
Sri Sri Tattva Honey 500 gm,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824335/sri_sri_tattva_honey_500_gm_0.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattva-honey-500-gm,Rs. 237.50,Rs. 250.00,5% OFF,True
Dettol Soap - Original 75 gm,Mfr: Reckitt Benckiser India Ltd,https://www.netmeds.com/images/product-v1/150x150/15132/dettol_soap_original_75_gm_0.jpg,https://www.netmeds.com/non-prescriptions/dettol-original-soap-75gm,Rs. 28.50,Rs. 30.00,5% OFF,True
INLIFE Omega 3 Fish Oil 500 mg Capsules 60's,Mfr: Inlife Pharma Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/858143/inlife_omega_3_fish_oil_500_mg_capsules_60s_0_1.jpg,https://www.netmeds.com/non-prescriptions/inlife-fish-oil-omega-3-supplement-500-mg-60-capsules-60-s,Rs. 249.50,Rs. 499.00,50% OFF,True
INLIFE Multivitamin and Minerals Supplement Tablets 60's,Mfr: Inlife Pharma Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/858134/inlife_multivitamin_and_minerals_supplement_tablets_60s_0_1.jpg,https://www.netmeds.com/non-prescriptions/inlife-multivitamin-and-minerals-supplement-for-men-and-women-60-s,Rs. 349.20,Rs. 600.00,41.8% OFF,True
Facitize Junior Face Shield Gel 50 ml,Mfr: West Coast Pharmaceutical Works Ltd,https://www.netmeds.com/images/product-v1/150x150/922668/facitize_junior_face_shield_gel_50_ml_0_0.jpg,https://www.netmeds.com/non-prescriptions/facitize-junior-face-shield-gel-50-ml,Rs. 179.00,None,None,True
Facitize Junior Face Shield Gel 100 ml,Mfr: West Coast Pharmaceutical Works Ltd,https://www.netmeds.com/images/product-v1/150x150/922669/facitize_junior_face_shield_gel_100_ml_0_0.jpg,https://www.netmeds.com/non-prescriptions/facitize-junior-face-shield-gel-100-ml,Rs. 299.00,None,None,True
Facitize Face Shield Gel 50 ml,Mfr: West Coast Pharmaceutical Works Ltd,https://www.netmeds.com/images/product-v1/150x150/922666/facitize_face_shield_gel_50_ml_0_0.jpg,https://www.netmeds.com/non-prescriptions/facitize-face-shield-gel-50-ml,Rs. 149.00,None,None,True
Facitize Face Shield Gel 100 ml,Mfr: West Coast Pharmaceutical Works Ltd,https://www.netmeds.com/images/product-v1/150x150/922667/facitize_face_shield_gel_100_ml_0_0.jpg,https://www.netmeds.com/non-prescriptions/facitize-face-shield-gel-100-ml,Rs. 249.00,None,None,True
"HealthVit Fitness ZMA (Zinc,Magnesium & Vitamin B6) Capsules 90's",Mfr: West Coast Pharmaceutical Works Ltd,https://www.netmeds.com/images/product-v1/150x150/815146/healthvit_fitness_zma_zinc_magnesium_vitamin_b6_capsules_90_s_0.jpg,https://www.netmeds.com/non-prescriptions/healthvit-fitness-zma-nightime-recovery-support-capsules-90-s,Rs. 715.00,"Rs. 1,100.00",35% OFF,True
Microshield Pure Ethanol Hand Gel 100 ml,Mfr: Schulke India Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/931881/microshield_pure_ethanol_hand_gel_100_ml_0_0.jpg,https://www.netmeds.com/non-prescriptions/microshield-pure-ethanol-hand-gel-100-ml,Rs. 250.00,None,None,True
INLIFE Garlic Oil 500 mg Capsules 60's,Mfr: Inlife Pharma Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/858146/inlife_garlic_oil_500_mg_capsules_60_s_0.jpg,https://www.netmeds.com/non-prescriptions/inlife-natural-garlic-oil-0-25-supplement-500-mg-60-capsules-60-s,Rs. 248.98,Rs. 399.00,37.6% OFF,True
INLIFE Curcumin 95 Advanced 500 mg Vegetarian Capsule 60's,Mfr: Inlife Pharma Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/858173/inlife_curcumin_95_advanced_500_mg_vegetarian_capsule_60_s_0.jpg,https://www.netmeds.com/non-prescriptions/inlife-turmeric-extract-curcumin-c3-complex-95-curcuminoids-with-piperine-bioperine-supplement-500-mg-60-vegetarian-capsules-60-s,Rs. 649.50,"Rs. 1,299.00",50% OFF,True
Sahyog Wellness Multi Function Non-Contact Forehead & Ear Infrared Thermometer,Mfr: Sahyog Wellness,https://www.netmeds.com/images/product-v1/150x150/902222/sahyog_wellness_multi_function_non_contact_forehead_ear_infrared_thermometer_0_1.jpg,https://www.netmeds.com/non-prescriptions/sahyog-wellness-multi-function-non-contact-forehead-ear-infrared-thermometer,"Rs. 1,149.54","Rs. 2,499.00",54% OFF,True
Similia Dilution Bryonia Alba 200 Liquid 30 ml,Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900188/similia_dilution_bryonia_alba_200_liquid_30_ml_0_0.jpg,https://www.netmeds.com/non-prescriptions/similia-dilution-bryonia-alba-200-liquid-30-ml,Rs. 95.00,None,None,True
Similia Dilution Arsenicum Album 30 Liquid 30 ml,Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900177/similia_dilution_arsenicum_album_30_liquid_30_ml_0_0.jpg,https://www.netmeds.com/non-prescriptions/similia-dilution-arsenicum-album-30-liquid-30-ml,Rs. 85.00,None,None,True
Airwell N95 Anti-Pollution Face Mask with Valve - White 1's,Mfr: Airwell Enterprises,https://www.netmeds.com/images/product-v1/150x150/918608/airwell_n95_anti_pollution_face_mask_with_valve_white_1s_0_1.jpg,https://www.netmeds.com/non-prescriptions/airwell-n95-anti-pollution-face-mask-with-valve-white-1s,Rs. 179.40,Rs. 299.00,40% OFF,True
HealthVit Cenvitan Women (Multivitamin & Multimineral) Tablet 60's,Mfr: West Coast Pharmaceutical Works Ltd,https://www.netmeds.com/images/product-v1/150x150/842857/healthvit_cenvitan_women_multivitamin_multimineral_tablet_60s_0_2.jpg,https://www.netmeds.com/non-prescriptions/healthvit-cenvitan-women-multivitamin-multimineral-60-s,Rs. 467.50,Rs. 550.00,15% OFF,True
HealthAid Childrens Multivitamins & Minerals Tablet 30's,Mfr: Radicura Pharmaceuticals,https://www.netmeds.com/images/product-v1/150x150/802939/healthaid_childrens_multivitamins_minerals_tablet_30s_0_1.jpg,https://www.netmeds.com/non-prescriptions/healthaid-childrens-multivitamins-minerals-tablet-30-s,"Rs. 1,173.00","Rs. 1,380.00",15% OFF,True
Sahyog Wellness SmartBuy Infrared Sensor Automatic Foam/Soap Dispenser - White 300 ml,Mfr: Sahyog Wellness,https://www.netmeds.com/images/product-v1/150x150/919666/sahyog_wellness_smartbuy_infrared_sensor_automatic_foam_soap_dispenser_white_300_ml_0_0.jpg,https://www.netmeds.com/non-prescriptions/sahyog-wellness-smartbuy-infrared-sensor-automatic-foam-soap-dispenser-white-300-ml,"Rs. 1,502.85","Rs. 3,495.00",57% OFF,True
Sahyog Wellness Next Gen OLED Type Fingertip Pulse Oximeter with Recording Feature,Mfr: Sahyog Wellness,https://www.netmeds.com/images/product-v1/150x150/919667/sahyog_wellness_next_gen_oled_type_fingertip_pulse_oximeter_with_recording_feature_0_0.jpg,https://www.netmeds.com/non-prescriptions/sahyog-wellness-next-gen-oled-type-fingertip-pulse-oximeter-with-recording-feature-1s,"Rs. 1,258.20","Rs. 3,495.00",64% OFF,True
Lifebuoy Total Hand Sanitizer Gel 190 ml,Mfr: Hindustan Unilever Ltd,https://www.netmeds.com/images/product-v1/150x150/920716/lifebuoy_total_hand_sanitizer_gel_190_ml_0_0.jpg,https://www.netmeds.com/non-prescriptions/lifebuoy-total-hand-sanitizer-190-ml,Rs. 95.00,None,None,True
HealthVit B-Vit Multivitamin Tablet 60's,Mfr: West Coast Pharmaceutical Works Ltd,https://www.netmeds.com/images/product-v1/150x150/821405/healthvit_b_vit_multivitamin_tablet_60s_0_1.jpg,https://www.netmeds.com/non-prescriptions/healthvit-b-vit-tablet-60-s,Rs. 390.00,Rs. 600.00,35% OFF,True
Garlic Pearls Capsule 100'S,Mfr: Sun Pharmaceutical Industries Ltd,https://www.netmeds.com/images/product-v1/150x150/38049/garlic_pearls_capsule_100_s_0.jpg,https://www.netmeds.com/prescriptions/garlic-pearls-capsule-100-s,Rs. 150.00,None,None,True
Oxysat Fingertip Pulse Oximeter,Mfr: Mitocon Biomed,https://www.netmeds.com/images/product-v1/150x150/921767/oxysat_fingertip_pulse_oximeter_0_0.jpg,https://www.netmeds.com/non-prescriptions/oxysat-fingertip-pulse-oximeter-1s,"Rs. 2,799.00",None,None,True
Similia Echinacea Ang. Herbal Hand Sanitizer 200 ml,Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/909475/similia_echinacea_ang_herbal_hand_sanitizer_200_ml_0_0.jpg,https://www.netmeds.com/non-prescriptions/similia-echinacea-ang-herbal-hand-sanitizer-200-ml,Rs. 100.00,None,None,True
Similia Echinacea Ang. Herbal Hand Sanitizer 100 ml,Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/909474/similia_echinacea_ang_herbal_hand_sanitizer_100_ml_0_0.jpg,https://www.netmeds.com/non-prescriptions/similia-echinacea-ang-herbal-hand-sanitizer-100-ml,Rs. 50.00,None,None,True
FLOH Sharp Hand Sanitizer With 70% IPA & Vitamin E 120 ml,Mfr: Sharp Mint Limited,https://www.netmeds.com/images/product-v1/150x150/909496/floh_sharp_hand_sanitizer_with_70_ipa_vitamin_e_120_ml_0_0.jpg,https://www.netmeds.com/non-prescriptions/floh-sharp-hand-sanitizer-with-70-ipa-vitamin-e-120-ml,Rs. 36.00,Rs. 60.00,40% OFF,True
FLOH Sharp Hand Sanitizer With 70% IPA & Vitamin E 200 ml,Mfr: Sharp Mint Limited,https://www.netmeds.com/images/product-v1/150x150/909498/floh_sharp_hand_sanitizer_with_70_ipa_vitamin_e_200_ml_0_0.jpg,https://www.netmeds.com/non-prescriptions/floh-sharp-hand-sanitizer-with-70-ipa-vitamin-e-200-ml,Rs. 45.00,Rs. 100.00,55% OFF,True
FLOH Sharp Hand Sanitizer With 70% IPA & Vitamin E 60 ml,Mfr: Sharp Mint Limited,https://www.netmeds.com/images/product-v1/150x150/909492/floh_sharp_hand_sanitizer_with_70_ipa_vitamin_e_60_ml_0_0.jpg,https://www.netmeds.com/non-prescriptions/floh-sharp-hand-sanitizer-with-70-ipa-vitamin-e-60-ml,Rs. 24.90,Rs. 30.00,17% OFF,True
FLOH Sharp Hand Sanitizer With 70% IPA & Vitamin E 100 ml,Mfr: Sharp Mint Limited,https://www.netmeds.com/images/product-v1/150x150/909494/floh_sharp_hand_sanitizer_with_70_ipa_vitamin_e_100_ml_0_0.jpg,https://www.netmeds.com/non-prescriptions/floh-sharp-hand-sanitizer-with-70-ipa-vitamin-e-100-ml,Rs. 32.50,Rs. 50.00,35% OFF,True
LFC N95 5 Layer Face Mask - Family Pack 20's,Mfr: LFC Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/918735/lfc_n95_5_layer_face_mask_family_pack_pack_of_20_0_0.jpg,https://www.netmeds.com/non-prescriptions/lfc-n95-5-layer-face-mask-family-pack-pack-of-20-1s,"Rs. 1,900.00",None,None,True
Similia Dilution Arsenicum Album 1M Liquid 30 ml,Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900297/similia_dilution_arsenicum_album_1m_liquid_30_ml_0_0.jpg,https://www.netmeds.com/non-prescriptions/similia-dilution-arsenicum-album-1m-liquid-30-ml,Rs. 105.00,None,None,True
Varaa Instant Hand Sanitizer Gel 200 ml,Mfr: Green Cross Health Innovation,https://www.netmeds.com/images/product-v1/150x150/913629/varaa_instant_hand_sanitizer_gel_200_ml_0_0.jpg,https://www.netmeds.com/non-prescriptions/varaa-instant-hand-sanitizer-gel-200-ml,Rs. 100.00,None,None,True
Varaa Instant Hand Sanitizer Gel 1 litre,Mfr: Green Cross Health Innovation,https://www.netmeds.com/images/product-v1/150x150/913631/varaa_instant_hand_sanitizer_gel_1_litre_0_0.jpg,https://www.netmeds.com/non-prescriptions/varaa-instant-hand-sanitizer-gel-1-litre,Rs. 500.00,None,None,True
Varaa Instant Hand Sanitizer Gel 500 ml,Mfr: Green Cross Health Innovation,https://www.netmeds.com/images/product-v1/150x150/913630/varaa_instant_hand_sanitizer_gel_500_ml_0_0.jpg,https://www.netmeds.com/non-prescriptions/varaa-instant-hand-sanitizer-gel-500-ml,Rs. 250.00,None,None,True
Chex KN95 Protective Mask - White (Pack of 20),Mfr: ENETSTUDIOZ INC,https://www.netmeds.com/images/product-v1/150x150/913644/chex_kn95_protective_mask_white_pack_of_20_0_0.jpg,https://www.netmeds.com/non-prescriptions/chex-kn95-protective-mask-white-pack-of-20-1s,"Rs. 5,699.00",None,None,True
Dabur Maharasnadi Kwatha with Guggulu Syrup 450 ml,Mfr: Dabur India Ltd,https://www.netmeds.com/images/product-v1/150x150/889068/dabur_maharasnadi_kwatha_with_guggulu_syrup_450_ml_0_0.jpg,https://www.netmeds.com/non-prescriptions/dabur-maharasnadi-kwatha-with-guggulu-syrup-450-ml,Rs. 185.25,Rs. 195.00,5% OFF,True
Shenzhen Hezhizhou Non-Contact Infrared Thermometer (HT-668) - White,Mfr: ENETSTUDIOZ INC,https://www.netmeds.com/images/product-v1/150x150/913640/shenzhen_hezhizhou_non_contact_infrared_thermometer_ht_668_white_0_0.jpg,https://www.netmeds.com/non-prescriptions/shenzhen-hezhizhou-non-contact-infrared-thermometer-ht-668-white-1s,"Rs. 7,500.00",None,None,True
Comper Infrared Forehead Thermometer - White,Mfr: ENETSTUDIOZ INC,https://www.netmeds.com/images/product-v1/150x150/913637/comper_infrared_forehead_thermometer_white_0_0.jpg,https://www.netmeds.com/non-prescriptions/comper-infrared-forehead-thermometer-white-1s,"Rs. 11,799.00",None,None,True
Savlon Fresh Disinfectant Hand Sanitizer Liquid 100 ml,Mfr: Itc India Ltd,https://www.netmeds.com/images/product-v1/150x150/919780/savlon_fresh_disinfectant_hand_sanitizer_liquid_100_ml_0_0.jpg,https://www.netmeds.com/non-prescriptions/savlon-fresh-disinfectant-hand-sanitizer-liquid-100-ml,Rs. 50.00,None,None,True
Landwind Health Non-Contact Digital Infrared Thermometer (LW FT118) - White,Mfr: ENETSTUDIOZ INC,https://www.netmeds.com/images/product-v1/150x150/913639/landwind_health_non_contact_digital_infrared_thermometer_lw_ft118_white_0_0.jpg,https://www.netmeds.com/non-prescriptions/landwind-health-non-contact-digital-infrared-thermometer-lw-ft118-white-1s,"Rs. 7,500.00",None,None,True
Jumper Non-Contact Forehead Thermometer (JPD-FR202) - White,Mfr: ENETSTUDIOZ INC,https://www.netmeds.com/images/product-v1/150x150/913638/jumper_non_contact_forehead_thermometer_jpd_fr202_white_0_0.jpg,https://www.netmeds.com/non-prescriptions/jumper-non-contact-forehead-thermometer-jpd-fr202-white-1s,"Rs. 8,500.00",None,None,True
